3;726;9;9;0;100.000000000000
5;730;14;14;0;100.000000000000
6;732;16;16;0;100.000000000000
7;733;4;4;0;100.000000000000
10;742;3;3;0;100.000000000000
11;743;1;1;0;100.000000000000
13;747;4;4;0;100.000000000000
15;749;4;4;0;100.000000000000
16;753;14;14;0;100.000000000000
17;754;27;27;0;100.000000000000
18;755;11;11;0;100.000000000000
19;756;14;14;0;100.000000000000
20;758;46;46;0;100.000000000000
21;760;43;43;0;100.000000000000
22;761;19;19;0;100.000000000000
23;762;44;44;0;100.000000000000
24;763;20;20;0;100.000000000000
25;764;14;14;0;100.000000000000
26;765;30;30;0;100.000000000000
27;766;11;11;0;100.000000000000
28;767;1;1;0;100.000000000000
29;768;13;13;0;100.000000000000
30;770;29;29;0;100.000000000000
31;771;10;10;0;100.000000000000
32;772;5;5;0;100.000000000000
33;773;17;17;0;100.000000000000
34;774;7;7;0;100.000000000000
35;775;22;22;0;100.000000000000
36;776;16;16;0;100.000000000000
37;777;23;23;0;100.000000000000
38;778;20;20;0;100.000000000000
39;516;120;120;0;100.000000000000
40;517;224;224;0;100.000000000000
41;518;98;97;1;100.000000000000
42;519;18;18;0;100.000000000000
43;717;4;4;0;100.000000000000
44;721;14;14;0;100.000000000000
45;722;30;30;0;100.000000000000
46;723;11;11;0;100.000000000000
47;724;1;1;0;100.000000000000
48;725;44;44;0;100.000000000000
50;727;14;14;0;100.000000000000
51;729;43;43;0;100.000000000000
53;731;14;14;0;100.000000000000
55;734;27;27;0;100.000000000000
56;735;11;11;0;100.000000000000
57;736;13;13;0;100.000000000000
58;738;29;29;0;100.000000000000
59;739;5;5;0;100.000000000000
60;740;17;17;0;100.000000000000
61;741;7;7;0;100.000000000000
63;744;23;23;0;100.000000000000
64;745;20;20;0;100.000000000000
66;748;10;10;0;100.000000000000
67;806;322;322;0;100.000000000000
68;807;138;138;0;100.000000000000
69;810;120;117;3;100.000000000000
70;811;224;224;0;100.000000000000
71;812;98;98;0;100.000000000000
72;813;18;18;0;100.000000000000
73;817;120;120;0;100.000000000000
74;818;224;224;0;100.000000000000
75;819;98;98;0;100.000000000000
76;820;18;18;0;100.000000000000
77;825;120;120;0;100.000000000000
78;826;224;224;0;100.000000000000
79;827;98;98;0;100.000000000000
80;828;18;18;0;100.000000000000
81;894;460;460;0;100.000000000000
82;945;460;460;0;100.000000000000
83;950;322;322;0;100.000000000000
84;951;138;138;0;100.000000000000
85;994;224;220;4;100.000000000000
86;995;98;98;0;100.000000000000
87;996;138;138;0;100.000000000000
88;3;4600;4600;0;100.000000000000
89;324;1148;1148;0;100.000000000000
90;327;574;574;0;100.000000000000
91;328;240;236;4;100.000000000000
92;329;680;680;0;100.000000000000
93;398;460;460;0;100.000000000000
94;399;574;574;0;100.000000000000
95;400;448;448;0;100.000000000000
96;401;472;472;0;100.000000000000
97;529;460;460;0;100.000000000000
98;532;2296;2296;0;100.000000000000
99;533;574;574;0;100.000000000000
100;534;574;574;0;100.000000000000
101;802;305;305;0;100.000000000000
102;803;118;118;0;100.000000000000
103;804;151;151;0;100.000000000000
104;316;1148;1148;0;100.000000000000
105;331;1148;1148;0;100.000000000000
106;350;574;574;0;100.000000000000
107;531;574;574;0;100.000000000000
108;749;1;1;0;100.000000000000
109;750;1;1;0;100.000000000000
110;771;1;1;0;100.000000000000
111;778;1;1;0;100.000000000000
112;516;2;2;0;100.000000000000
113;519;2;2;0;100.000000000000
114;717;1;1;0;100.000000000000
115;718;1;1;0;100.000000000000
116;745;1;1;0;100.000000000000
117;748;1;1;0;100.000000000000
118;807;4;4;0;100.000000000000
119;810;2;2;0;100.000000000000
120;813;2;2;0;100.000000000000
121;817;2;2;0;100.000000000000
122;820;2;2;0;100.000000000000
123;825;2;2;0;100.000000000000
124;828;2;2;0;100.000000000000
125;894;4;4;0;100.000000000000
126;945;4;4;0;100.000000000000
127;951;4;4;0;100.000000000000
128;996;4;4;0;100.000000000000
129;3;40;40;0;100.000000000000
130;324;8;8;0;100.000000000000
131;327;4;4;0;100.000000000000
132;328;4;4;0;100.000000000000
133;329;4;4;0;100.000000000000
134;398;4;4;0;100.000000000000
135;399;4;4;0;100.000000000000
136;401;8;8;0;100.000000000000
137;529;4;4;0;100.000000000000
138;532;16;16;0;100.000000000000
139;533;4;4;0;100.000000000000
140;534;4;4;0;100.000000000000
141;804;4;4;0;100.000000000000
142;316;8;8;0;100.000000000000
143;331;8;8;0;100.000000000000
144;350;4;4;0;100.000000000000
145;531;4;4;0;100.000000000000
146;751;2;2;0;100.000000000000
147;752;1;1;0;100.000000000000
148;753;1;1;0;100.000000000000
149;764;1;1;0;100.000000000000
150;517;1;1;0;100.000000000000
151;519;4;4;0;100.000000000000
152;719;2;2;0;100.000000000000
153;720;1;1;0;100.000000000000
154;721;1;1;0;100.000000000000
155;727;1;1;0;100.000000000000
156;806;1;1;0;100.000000000000
157;807;4;4;0;100.000000000000
158;811;1;1;0;100.000000000000
159;813;4;4;0;100.000000000000
160;818;1;1;0;100.000000000000
161;820;4;4;0;100.000000000000
162;826;1;1;0;100.000000000000
163;828;4;4;0;100.000000000000
164;894;5;5;0;100.000000000000
165;945;5;5;0;100.000000000000
166;950;1;1;0;100.000000000000
167;951;4;4;0;100.000000000000
168;994;1;1;0;100.000000000000
169;996;4;4;0;100.000000000000
170;3;50;50;0;100.000000000000
171;324;10;10;0;100.000000000000
172;327;5;5;0;100.000000000000
173;329;10;10;0;100.000000000000
174;398;5;5;0;100.000000000000
175;399;5;5;0;100.000000000000
176;400;2;2;0;100.000000000000
177;401;8;8;0;100.000000000000
178;529;5;5;0;100.000000000000
179;532;20;20;0;100.000000000000
180;533;5;5;0;100.000000000000
181;534;5;5;0;100.000000000000
182;802;1;1;0;100.000000000000
183;804;4;4;0;100.000000000000
184;316;10;10;0;100.000000000000
185;331;10;10;0;100.000000000000
186;350;5;5;0;100.000000000000
187;531;5;5;0;100.000000000000
188;750;1;1;0;100.000000000000
189;753;1;1;0;100.000000000000
190;519;2;2;0;100.000000000000
191;718;1;1;0;100.000000000000
192;721;1;1;0;100.000000000000
193;807;2;2;0;100.000000000000
194;813;2;2;0;100.000000000000
195;820;2;2;0;100.000000000000
196;828;2;2;0;100.000000000000
197;894;2;2;0;100.000000000000
198;945;2;2;0;100.000000000000
199;951;2;2;0;100.000000000000
200;996;2;2;0;100.000000000000
201;3;20;20;0;100.000000000000
202;324;4;4;0;100.000000000000
203;327;2;2;0;100.000000000000
204;329;4;4;0;100.000000000000
205;398;2;2;0;100.000000000000
206;399;2;2;0;100.000000000000
207;401;4;4;0;100.000000000000
208;529;2;2;0;100.000000000000
209;532;8;8;0;100.000000000000
210;533;2;2;0;100.000000000000
211;534;2;2;0;100.000000000000
212;804;2;2;0;100.000000000000
213;316;4;4;0;100.000000000000
214;331;4;4;0;100.000000000000
215;350;2;2;0;100.000000000000
216;531;2;2;0;100.000000000000
217;749;1;1;0;100.000000000000
218;750;2;2;0;100.000000000000
219;753;1;1;0;100.000000000000
220;767;1;1;0;100.000000000000
221;517;1;1;0;100.000000000000
222;519;4;4;0;100.000000000000
223;717;1;1;0;100.000000000000
224;718;2;2;0;100.000000000000
225;721;1;1;0;100.000000000000
226;724;1;1;0;100.000000000000
227;806;1;1;0;100.000000000000
228;807;4;4;0;100.000000000000
229;811;1;1;0;100.000000000000
230;813;4;4;0;100.000000000000
231;818;1;1;0;100.000000000000
232;820;4;4;0;100.000000000000
233;826;1;1;0;100.000000000000
234;828;4;4;0;100.000000000000
235;894;5;5;0;100.000000000000
236;945;5;5;0;100.000000000000
237;950;1;1;0;100.000000000000
238;951;4;4;0;100.000000000000
239;994;1;1;0;100.000000000000
240;996;4;4;0;100.000000000000
241;3;50;50;0;100.000000000000
242;324;10;10;0;100.000000000000
243;327;5;5;0;100.000000000000
244;329;10;10;0;100.000000000000
245;398;5;5;0;100.000000000000
246;399;5;5;0;100.000000000000
247;400;2;2;0;100.000000000000
248;401;8;8;0;100.000000000000
249;529;5;5;0;100.000000000000
250;532;20;20;0;100.000000000000
251;533;5;5;0;100.000000000000
252;534;5;5;0;100.000000000000
253;802;1;1;0;100.000000000000
254;804;4;4;0;100.000000000000
255;316;10;10;0;100.000000000000
256;331;10;10;0;100.000000000000
257;350;5;5;0;100.000000000000
258;531;5;5;0;100.000000000000
259;749;1;1;0;100.000000000000
260;750;2;2;0;100.000000000000
261;751;1;1;0;100.000000000000
262;519;4;4;0;100.000000000000
263;717;1;1;0;100.000000000000
264;718;2;2;0;100.000000000000
265;719;1;1;0;100.000000000000
266;807;4;4;0;100.000000000000
267;813;4;4;0;100.000000000000
268;820;4;4;0;100.000000000000
269;828;4;4;0;100.000000000000
270;894;4;4;0;100.000000000000
271;945;4;4;0;100.000000000000
272;951;4;4;0;100.000000000000
273;996;4;4;0;100.000000000000
274;3;40;40;0;100.000000000000
275;324;8;8;0;100.000000000000
276;327;4;4;0;100.000000000000
277;329;8;8;0;100.000000000000
278;398;4;4;0;100.000000000000
279;399;4;4;0;100.000000000000
280;401;8;8;0;100.000000000000
281;529;4;4;0;100.000000000000
282;532;16;16;0;100.000000000000
283;533;4;4;0;100.000000000000
284;534;4;4;0;100.000000000000
285;804;4;4;0;100.000000000000
286;316;8;8;0;100.000000000000
287;331;8;8;0;100.000000000000
288;350;4;4;0;100.000000000000
289;531;4;4;0;100.000000000000
290;750;1;1;0;100.000000000000
291;751;1;1;0;100.000000000000
292;765;1;1;0;100.000000000000
293;517;1;1;0;100.000000000000
294;519;2;2;0;100.000000000000
295;718;1;1;0;100.000000000000
296;719;1;1;0;100.000000000000
297;722;1;1;0;100.000000000000
